year,month,sentiment,processed_full_review
2022,11,Negative,last time sa us board power problem plane no light startup power no aircon delay alreadi excus safeti demo captain still problem sit alreadi one hour no aircon wait fix serv warm water no aircon still wait leav hour last time sa us
2022,11,Positive,overal good flight not check quick effici expect singapor airlin loung access virgin atlant clubhous time day seem devot sq passeng loung servic excel good select food drink board time effici personalis welcom board settl easi much storag avail seat pre take drink offer but fruit juic water no champagn no amen kit offer except request food drink order taken immedi take serv sosati appetis meal serv not long vari choic main book cook not avail ex johannesburg also whilst possibl preview menu not possibl order not problem us near front decent wine offer although somewhat limit choic food good servic seat comfort notabl wider flor sleep necessari fold backrest creat bed easili done although attend quick help drawback bed small cubbyhol feet offset bed although use not particular problem wwe slept flight breakfast offer peopl woke arriv singapor time usual immigr breez downsid found entertain system difficult but probabl age thing overal good flight
2022,10,Negative,provid salt pepper no pillow economi cabin flight offer extra blanket use makeshift pillow hardli comfort meal portion small no salad small starter offer no towelett provid salt pepper sachet meal wifi errat termin non event due renov highli unsatisfactori experi think twice fli singapor airlin
2022,10,Positive,not offer drink no staff transfer desk issu board pass told proceed board gate servic one hour wait queue sever peopl includ final get pass line mani travel probabl first busi class cut queue insist go aircraft first feel need bigger crew servic staff avoid eye contact speed servic food not readi first meal wait half hour main meal finish everyth els not offer drink ask signal wait wait anoth half hour without drink crew yet guy two row front ask refil offer immedi second meal total disast took hour cabin serv point mani peopl alreadi serv expect tray clear but noth happen mani peopl took matter hand bring tray cabin crew drink offer serv minim confid say second flight later joy everyth ran time polit civil board no late servic still feel drop servic compar time
2022,10,Negative,cancel paid seat ruin trip lifetim wife famili cancel paid seat book earli separ flight baggag left behind absolut nightmar tri sort staff plane airport not interest give feel not want
2022,10,Positive,back reput intact sydney amsterdam frankfurt stopov sydney flight sia standard servic transfer easi loung clean meal order onlin tasti well present plenti beer wine spirit offer flight possibl littl enthusiast cabin crew friendli effici made flight pleasant inde need ask amen kit slipper want absenc offer hot towel initi disappoint but plenti suppli discov wash room bed made crew show hesit figur work comfort becam use idea sleep bed lower half offset upper half cabin wifi work ok ife seem reason select although eat sleep prefer option overnight flight sia seem back reput intact
2022,10,Positive,still favorit airlin still favorit airlin best economi class spaciou seat nice legroom pleas color fabric seat cover seat pillow blanket ask offer amen kit sock eye cover toothbrush past piti not inflight magazin due covid excus save money weight lot airlin use excus flight perfect time takeoff start first servic tasti select wine beer drink food desert icecream flight crew pass bottl water passeng galley sandwich drink wc toothbrush cologn cream one hour land second meal serv good plenti first ife great good select movi easi use great airlin keep good work
2022,10,Negative,food terribl amsterdam brisban via singapor food terribl no fresh fruit salad item tri chang return flight due famili circumst told way advertis price return ticket seat felt cramp uncomfort
2022,9,Negative,disappoint not flew singapor airlin london local time arriv singapor local time next day unknown reason airlin serv breakfast singapor time passeng woken could breakfast breakfast finish still hour fli time stupid dread flight home travel airlin past but par low cost airlin disappoint
2022,9,Positive,good flight process jfk seamless got access wingtip loung fine but noth excit board orderli despit fact mani passeng flight night almost full board seat look nice comfort though one window block seat design staff nice attent someth would expect sq anyway food excel book main cours menu flight arriv frankfurt bit late but not problem overal good flight
2022,9,Negative,jfk check disast new york jfk check disast no control agent open extrem protract amount time stood line final got check station manag muster everyon even brief paus check board commenc minut late no board row mass exodu upon board cabin attend door sole person welcom onboard ife final got upgrad fix shellback seat extrem comfort upon take doze waken cabin crew close window shade no initi drink offer request chicken dinner gentleman said come back minut later hit call button young ladi arriv explain not receiv dinner final gentleman return apolog ensur dinner would shortli follow second round drink woke refresh extrem small sandwich sort quick round drink arriv fra connect hour flight year fli singapor airlin tri brush hope repeat experi not happen
2022,9,Negative,declin servic product singapor sydney declin servic product continu singapor airlin premium economi includ plastic glass two wine choic red white one glass offer per passeng food offer economi standard neither consist airlin advertis offer no offer premium economi seat much poorer design compar seat hard vinyl cover seat imposs get comfort book window seat but imposs lean window seat window unless book economi bother entertain good rang but system unstabl wifi connect
2022,9,Positive,pleasant experi flew singapor airlin last year one thing say friendli crew outstand howev seat space felt slightli cramp seat comfi feel like lower back support good make sit posit uncomfort say compar last journey singapor older opinion feel spaciou seat feel lot less cramp also lower back support better meal okay mean but compar emir qatar basic sens get main dish bread cracker chees small desert kind noth shout consid top airlin crew outstand flight friendli take water bottl keep fill want drink point go ask transit probabl one easiest airport transit pleasant experi excess hour occupi plenti overal think fli singapor airlin but might tri differ airlin next journey uk
2022,9,Positive,say enough warm hospit not staff help delight especi joann lilin thiagesan edward say enough warm hospit friendli capabl job
2022,9,Negative,stress end trip cancel return flight first leg said could reschedul week later not go work live return home hassl day eventu put us first leg day leav accommod rome earli pay accommod munich taxi airport suggest could get compens but sinc appli heard noth stress end trip disappoint experi
2022,9,Negative,extrem date old aircraft not short answer extrem date old aircraft unpleas ambianc cramp seat broken seat close toilet subpar food good attitud flight attend long answer last time flew sq back rememb pleasant flight sinc mostli fli qatar emir turkish mani airlin first impress ambianc aircraft unpleas compar emir qatar ife small screen limit choic no amen kit sort zero blanket pillow though one toilet la singapor close order note basic keep wait turn food qualiti realli terribl compar no salad fruit flight no water servic use sit hour dubai flight but never get pain time singapor basic budget airlin but star price tag even busi class seat look tire date wo recommend unless no choic
2022,9,Negative,attempt locat luggag recent flew singapor airlin brisban cape town lose luggag despit contact cape town brisban singapor offic no contact anyon apart gener email date day ago say attempt locat luggag happi experi complet ruin not lose luggag but gift bought famili seen four year
2022,9,Positive,would alway choos fli singapor great fli singapor airlin pre covid wife alway flown singapor airlin interest see whether high standard care use still exist post covid world answer ye food great deliveri well time entertain option excel menu meet wide varieti tast seat rear compart abl see staff work staff saw cs alvin lss mei ls aslam fss chia fss ng fss foo fss chee not stop work whole flight yet alway care courteou go everi length meet passeng need great ambassador compani wherev possibl would alway choos fli singapor
2022,9,Neutral,not impress san francisco singapor sold premium economi apart slightli larger seat noth distinguish regular economi cramp seat no champagn journey no amen not even hand cream bathroom addit entertain system bizarr fan tom cruis superhero luck serious noth watch could not comment dinner chose eat airport breakfast okay economi class meal but coffe not good paid substanti premium not impress
2022,9,Negative,meal poor queu busi class check server entertain limit game need devic meal poor seat staff photo refresh
2022,8,Negative,request provid seat togeth first flight delay one hour lost connect flight new book provid horribl travel new seat provid far away separ famili member separ whole journey miscommun crew member made us walk termin time get help crew even though request provid seat togeth
2022,8,Negative,special meal hand order special meal app flight not serv chosen special meal ask flight attend check said special meal hand write email via help section doubl confirm reason behind told via email special meal not abl cater said flight due insuffici prepar time truli disappoint behavior no inflight entertain hour flight standard inflight meal small portion
2022,8,Negative,said lufthansa fault book flight singapor airlin websit flight edinburgh germani lufthansa book singapor air delay meant miss next connect flight frankfurt singapor singapor sydney understand thing like happen hope put next avail flight tri let not bother arriv airport no one singapor air help spoke lufthansa put hotel night nice but aircon degreas heat told singapor air would contact night custom servic team open put next flight night anxious wait messag next flight case miss onlin chat someon said help but would end chat decid head airport around no contact anyon wed make friday arriv airport no one care even want give time day singapor air said lufthansa fault lufthansa said singapor air fault walk time desk around min back forth everyon send random desk hour told no flight day noth respons pay time need spend germani solo femal age even refus receiv case no cloth wear check skyscann flight leav day point enough went busi class desk demand put next flight repeatedli lie no final help someon easili put flight obvious extra leg room seat taken understand need receiv refund
2022,8,Positive,amaz experi not great flight arriv yesterday morn amsterdam almost hour trip singapor wife small son fli busi class singapor airlin amaz experi seat conveni night crew prepar bed fine order flight lobster absolut delici servic flight great crew nice son us breakfast also one best flight experi ever amaz flight servic
2022,8,Positive,definit fli singapor airlin onlin flight premium economi seat select even bought economi class ticket select abl seat no extra charg pleas ground handl servic qualiti food laksa delici flight entertain one thing not work abl use minut definit fli singapor airlin
2022,8,Negative,meal poor quantiti qualiti recent flight london singapor disappoint grant departur arriv time good seat comfort gone warm towel prior meal no menu card no water run flight lunch servic bread roll like brick ask flight attend could anoth one repli like no entre meal tray breakfast serv hour prior land meal poor quantiti qualiti
2022,8,Positive,outstand servic airport smooth outstand servic airport flight delay hour gate sq organis buffet one could get hot meal abl choos vegetarian chicken nice touch realli impress especi compar get airlin similar circumst board welcom crew still hungri normal meal servic round drink
2022,8,Positive,comfort plane nice flight first leg got premium economi seat but still normal sq gold nice hot meal per new concept short flight sq long layov sin could visit new silverkri loung onward sq new comfort plane nice interact crew love dinner serv watch good movi flight entertain
2022,8,Positive,crew friendli interact sq one favorit airlin but unfortun experi less still great inflight entertain among best industri but food servic downgrad round drink longer flight appet tray hot towel upon board gone cours noth realli seriou but pay extra fli sq issu process fra effici alway sq transit sin littl tediou germani origin journey therefor not permit walk freeli around airport januari wait connect reserv quarantin area shorter flight jkt get box hot food downgrad compar got but still quit flight crew friendli interact
2022,8,Negative,lunch servic took almost hour checkin istanbul fast effici turkish airlin loung amaz someth sq could learn look upgrad new krisflyer loung termin singapor board istanbul well organ seat spaciou comfort food decent but unfortun no book cook servic ex istanbul big neg point flight servic pain slow but still hectic robot lunch servic took almost hour took hour satay serv till appet serv no dine demand like carrier flight almost half time spent meal happen previous famou singapor girl sq servic not perfect qatar effici lh krisflyer loung singapor crowd left shorter flight singapor bkk unev faster servic but still robot imperson servic
2022,8,Positive,pleasant flight aircraft use short hour flight region busi class configur layout solo travel window seat best option arrang altern manner seat next window next aisl respect problem seat next window winglet seat partial obscur window lean forward look window morn flight order nasi lemak breakfast delici cabin crew attent even short flight lead stewardess address name overal pleasant flight even though minut lie flat prepar land singapor
2022,8,Positive,recommend max busi class flew new busi class product sq narrow bodi max phuket last month new product featur fulli flat reclin seat configur minut flight dinner beef steak book book cook servic expect steak airlin menu steak bit well done tast short flight time descend dinner servic get tri full reclin seat but comfort gener pitch loung mode would definit recommend max busi class product region rout sq especi longer region flight hour get short nap full bed mode
2022,7,Neutral,lost luggag flew singapor airlin brisban greec recent lost luggag suitcas return end holiday week later caus chang holiday plan lot frustrat tri reach someon form compani incur unexpect expens land no person belong sent two separ feedback form no repli manag final reach someon call centr servic not know help put hold half hour ridicul custom servic compani suppos among best world
2022,7,Negative,no gift kid famili flew singapor airlin sinc long time experienc wonder servic especi kid disappoint travel time juli pari vietnam via singapor fare high but food poor no gift kid no menu kid no snack long flight understand pandem may caus difficulti airlin but singapor airlin not cut expens
2022,7,Positive,cheer engag crew full flight yet great servic cheer engag crew plane spotless comfort ife select excel lot new releas well plenti art hous movi sadli no drink run anymor though food whilst good qualiti seem rather small much tray also wish singaporean option avail delici toilet kept clean throughout flight good flight consist good airlin
2022,7,Positive,singapor airlin custom review not london bali via singapor not travel oversea sometim due pandem eventu got back fli nice normal taken flight averag time year prior pandem check quick polit check pcr result entri bali secur quick singapor airlin loung heathrow okay board less time seat normal sq comfort hour flight crew pretti nice although sens perhap not normal expect sq food servic okay good enough but not realli sq standard said flight fine arriv singapor time head loung wait connect flight pack littl seat although manag shower newer realli enjoy nice crew food okay return economi class impress great aircraft nice crew economi food box fine hour flight obvious like sq continu use hope servic improv thing return normal
2022,7,Negative,food tray near empti singapor airlin no longer food tray near empti chicken noodl bread food no better melbourn singapor rice chicken pack rice pc chicken bread use fruit cake call sandwich soggi curri puff serv right land melbourn singapor mani not mask air stewardess talk unmask passeng throughout flight passeng mask
2022,7,Negative,not find seat board delay food board beef stew piec cake cold rigid bread difficult see middl row written place not see aisl go toilet light not find seat serv drink twice flight know ask time
2022,7,Positive,airlin good inflight servic airlin good inflight servic howev went check agent san francisco ask vaccin certif not requir destin cambodia noth except rapid test arriv explain check agent supervisor took check requir person comput problem old requir never updat
2022,7,Positive,percept differ surpris read comment review travel last week singapor melbourn busi class one better flight year seat product hour flight comfort good privaci tall food beverag serv good standard servic usual impecc sia standard ife choic excel accept everyon percept differ but mayb sometim issu play review written
2022,7,Negative,littl no choic board smooth no offer request got one narrow seat felt squeez huge consol left high use divid right read light sleep imposs narrow except slipper no amen offer avail request caesar salad came without dress crouton miss salad green one part cut two tini bit thinnest parmesan chees choic white wine disappoint australian wine chardonnay riesl main cours pan sear salmon dri overcook vanilla nice though chees platter least choic but serv no grape no pralin offer second meal tom yum vermicelli prawn dish small but could get cake inflight program function but littl no choic sinc no print read materi avail want download busi magazin laptop but inform download possibl smartphon tablet
2022,7,Negative,cancel flight oper reason initi flight book singapor darwin april cancel flight darwin oper reason rebook three day reach australia earlier rebook date call custom line explain charg rebook flight sydney no option avail fli darwin not give ticket sydney darwin lost lot money incompet custom servic staff sq attitud cancel pathet flight comfort okay but big declin overal custom care
2022,7,Positive,cabin crew best year not fli final made luckili chosen upgrad pe j attract price last minut money realli well spent wonder step premium cabin experienc excel seat mani modern featur cabin crew still amongst best airlin industri greet warmli excel servic start end learnt go singapor visit famili celebr birthday surpris cake inflight goodi truli made day person rout not see declin qualiti meal servic except mayb lack welcom drink hot towel excus covid reason meal still serv separ cours wine constantli refil j class passeng even upgrad one like get mb free wifi gener handi
2022,7,Positive,truli friendli staff moment got farewel wish disembark felt like travel back time golden day air travel truli friendli staff ground air perfectli clean spaciou tidi cabin made flight enjoy start finish definit spend dollar fli singapor airlin futur
2022,7,Positive,far cri past recent flew sfo busi class not worth surfac custom servic seem normal but far cri past not worth extra money upgrad economi premium short like sleep cubbi hole flat posit fine get seat ridicul exercis requir assist not least bit conveni took hour flight staff get audio work food worst yet tri get glass wine refil arduou stori airlin cancel delay not risk fli pdx sfo short layov certainli hour suffici lame polici process get board pass forc wait hour singapor counter open unit loung sfo great flight flight sfo addit wait rest room no amen like sock travel kit offer think long hard fli busi class
2022,7,Negative,crew seem overwork fast could use counter otherwis endless queue board slow flight full board late crowd no recognit board cabin crew busi passeng not miss slot seat configur narrow ok suffici howev left channel speaker not work even exchang internet not work phone either no help given connect earlier flight instead given flight attend internet work iphon not realli help no read materi basic littl offer tini reason whatev reason may inattent dinner drink ignor two got serv drink choic minimum similar no soap washroom no offer advertis got one request wear mask not man middl seat wear mask chin no one crew care overal crew seem overwork typic glass champagn offer rais concern not realli help would good enough would fulfil duti disembark fast swift well deliveri baggag
2022,6,Positive,thank ground staff flight london belfast delay manag reach counter told not abl board depart howev told ground staff not stress assur tri work thing throughout process friendli profession prompt get flight back singapor day depart fact get aisl seat leg space stress whole morn delay earlier flight breath sigh relief thank ground staff preeti kay
2022,6,Positive,singapor airlin still best thank cabin crew fli june year covid ravag singapor airlin still maintain outstand servic food complimentari wifi work well sad book cook avail flight singapor but minor singapor airlin still best
2022,6,Negative,reserv seat not honor second leg trip hanoi san francisco june flight wish review reserv seat not honor first given seat total unaccept request anoth aisl seat second seat exit row directli next door face crew jump seat new seat no storag pocket sinc no seat front monitor tray tabl attach toilet directli behind crew seat give littl privaci almost no chanc sleep toilet traffic true new seat extra leg room quit miser seat due lack privaci use floor storag need thank god snack rear meal serv pretti bad flight attend help throughout flight but serious consid option fli rout futur
2022,6,Negative,worst food busi class singapor airlin expens budget airlin servic poor call center worst flight worst food busi class experienc servic slow alway wine option like economi not work overal trip
2022,6,Positive,excel servic thought excel servic ground staff staff plane realli go way help downsid thought mediocr food wear mask entir time hour flight fact ticket say chang complimentari but want charg full price ticket chang
2022,6,Positive,standard remain remark not first famili holiday young children sinc pandem hit even chang due covid no hot towel etc standard remain remark especi warm cabin crew extra care toward year old year old children drink replenish throughout flight food drink great book chef option signatur lobster dish meat tender get flight meal departur arriv time usual great effort cabin crew
2022,6,Negative,flight disappoint prior fli nightmar tri rearrang flight quarantin rule chang email not repli uk telephon line requir pin proceed chang requir not possibl onlin purchas aisl seat but not alloc one chang book flight disappoint took half hour serv curri rice roll ice cream two drink servic flight half hour second meal breakfast serv hour later unfortun seat near galley door staff quarter crew slam door nearli everi ten minut realli inconsider thought quit disgruntl attempt get refund seat purchas voic complaint yet found imposs contact
2022,6,Negative,meal one worst singapor airlin no longer use call centr disgrac fail miser job chaotic inflight servic drop dismal level no welcom drink no hot towel no menu given meal one worst ever egg dri rubberi far better meal economi class flydubai budget airlin
2022,6,Negative,food enough best aircraft fleet littl apprehens fli phuket but turn jewel fleet beauti spaciou modern aircraft unusu good legroom no need upgrad short flight cater let side ok short flight but serv wet noodl cardboard carton not sensibl easi spill splash shirt not good look turbul minut fasten seatbelt sign came unfortun stay remaind flight even though turbul end minut bar access lavatori complet nightmar aisl seat larg male next spill seat space hour forc aisl space crew repeatedli knock either rush plane bash cater trolli result no sleep never apolog crew food enough mani previous suppli item miss never use
2022,6,Negative,no wifi flight first flight april tatti save grace no passeng middl seat carpet aisl threadbar seat upholsteri no better scruffi no fruit no salad no chees cracker one choic breakfast cold roll serv but butter put no conserv no pre meal drink servic one beer glass wine serv meal no wifi flight flight entertain reboot time crew good leg regularli pass cabin water sin bkk modern look forward flight seat thin littl support save grace no centr seat occup crew seem train young peopl follow older crew member around purpos select singapor airlin flight follow reput extra expens
2022,6,Positive,definit fli singapor airlin purchas ticket one standalon premium economi seat check changi quick tri purchas loung access but turn gate open minut prior board board smooth seem full flight seat adjac stowag bin perfect bin could comfort hold rimowa but not busi class took time flew differ rout incom flight flew asleep cabin crew gentli tap shoulder eat ana eva let sleep tag seat return later meal good mushroom lot flavor round drink includ recommenc sleep woke cabin crew appear take drink order brought back snack crew continu smile warm profession throughout flight continu check ensur go empti second meal serv endless drink round ife not par previous experienc singapor airlin land ewr time bag quickli appear would definit fli singapor airlin
2022,5,Negative,child run aisl may flew phuket young child run aisl turbul approach land taxi gate parent absolut care cabin crew either
2022,5,Positive,let hope qualiti food wine improv recent also travel emir thought might interest compar busi class singapor airlin singapor airlin travel brisban munich frankfurt brisban cours via singapor trip busi trip everyth need time singapor airlin exud high qualiti person servic aircraft spotless cabin quiet includ one sector number babi turn disappoint food wine includ choic avail emir far better categori also singapor airlin no hot towel print menu mayb due recent covid issu but comparison emir stark also loung access qualiti poor silver kri loung singapor midnight resembl pack work canteen bad day board quit chaotic number place especi frankfurt often seem case singapor airlin flight frankfurt nevertheless qualiti cabin staff sector absolut superb let hope qualiti food wine improv
2022,5,Positive,definit continu fli busi class longest commerci flight purchas ticket februari sq counter ewr open thought rather late consid pandem previous jfk fra counter open earlier check quick effici no stress virgin atlant loung nice howev no alcohol earli morn board time upon sit greet surnam welcom aboard rimowa case would not fit space stow overhead airborn lunch order taken brais shortrib constant infinit drink round flight surnam use turkey serv second meal thai chicken lot flavor but seem rather small sent text friend proceed get hour sleep land changi time speedi stop immigr case one first fli singapor airlin sinc definit continu fli
2022,5,Negative,lot room improv disappoint servic sia plane dirti depart sin staff commun poor staff curt point thinli veil rude lot room improv
2022,5,Negative,signific lower servic amen no offer no avail no newspap magazin offer slipper sock request no washroom instead request contain pair sock qualiti quantiti food lower significantli cold food item cover plastic chees plate tini choic lucki get solitair pp member second one not even slice lemon good glass tea simpl gin tonic avail wine offer base red white request bottl shown yet descript tast drink experi thank no menu food no chanc enhanc appetit look menu upfront no chanc check quickli kind food enjoy right need open digit menu mean paus movi watch search meal menu final get descript dish not manag find no pralin offer main meal anymor no grand marnier cordon roug avail no hot towel refresh board meal sleep chocol ferrero rocher replac cheap cooki come avail onlin poor flight not work signific lower servic amen significantli higher price
2022,5,Negative,singapor airlin custom review unpleas experi singapor airlin origin purchas ticket india auckland delhi delhi auckland via melbourn leav april come back april receiv email februari flight cancel melbourn auckland contact call centr tri rebook flight choos option rebook may delhi auckland via singapor less transfer flight number oper air new zealand call centr oper inform us economi ticket sold flight option purchas premium economi ticket pay extra nzd charg amount march excit come back auckland first time life premium economi unfortun excit total crush realiz board plane economi class upon check onlin tri contact call centr but unabl get hold oper time total understand current circumst delhi airport staff love but unabl upgrad ticket mind economi ticket normal would not upgrad flight but case no choic charg extra amount noth
2022,5,Negative,request pend flight not recommend food restrict request mani day via app call flight sin lhr gluten free mean howev request pend flight crew offer serv pasta bread instead gluten free meal feed back airlin no respons
2022,5,Negative,seat thin hard star flight attend alway friendli help seat thin hard board process unorganis qualiti food terribl silverkri loung changi airport chaotic imposs find seat
2022,5,Negative,ask recent flight singapor airlin worst travel experi unabl travel new zealand almost year due pandem border final open book flight singapor airlin expens airlin think spend money would worth long wait wrong outbound flight sq march london singapor delay hour minut led us unabl make connect flight auckland sq march technic fault also flight delay caus miss connect time auckland staff onboard plane no idea go happen even though aircraft connect make gave us no inform incred unhelp arriv singapor even wors state affair greet makeshift desk everyon scrambl give new ticket liter hundr peopl miss connect told miss flight next connect hour away no food voucher no hotel room offer told airport hotel book howev walk manag get room cost next flight also pack even though partner paid extra money seat togeth new plane unabl accommod sit separ partner food intoler none meal cater next flight offer crisp entir flight honestli could not believ bad whole journey arriv auckland complet utterli exhaust realli bad start trip look forward long time return flight luckili made connect would say meal custom servic gone downhil not feel like travel premium airlin sinc home complain singapor airlin ask outward flight hotel pay howev claim not fault refus refund
2022,5,Positive,servic go price go sinc covid singapor airlin servic go price go phnom penh pari approxim around give amen kit may ask also not propos anymor drink like champagn take loung qualiti also not like presum covid excus everyth but still pay price accept presum qualiti compani servic clearli go hope improv go back best but read certainli tri anoth compani see differ
2022,4,Positive,experi amaz not spend littl flight intend fli return journey singapor happi overal experi second none check lhr seamless even necessari covid check place done effici check staff board plane immedi becam awar singapor girl except custom servic airlin known food servic effici rapid wide select snack avail fruit bowl also crisp etc flight flight manila smooth servic also great even smaller less crowd flight staff continu deliv amaz profession attent detail attent detail becam notic return flight singapor london anoth comfort pro profession flight manila board flight london reason unknown book seat reserv one first prefer also sit back plane mention cabin crew immedi took plane flow oncom passeng guy felt embarrass took ground staff radio gate chang board pass aisl seat without fuss question ask move seat mani meal trolley cater expect number passeng specif area plane move factor surpris overheard cabin crew day mr taylor move seat left plane cabin crew door said thank fli see soon mr taylor overal singapor airlin hand best asid ground team singapor airport experi amaz definit book flight hope tri world class busi class
2022,4,Negative,refus refund ticket airlin refus refund ticket may request instead rebook ticket refund not possibl also never repli contact airlin april via portal not receiv answer also call custom servic last week wait hour someon pick person pick not help put hold least anoth minut total end request refund ticket credit money least rebook ticket class anoth date not fulfil told could expect anoth call manag week not happen
2022,4,Positive,feel standard drop flown sq mani time but feel standard drop contact custom servic imposs call back take work day no issu check board expect loung singapor disappoint poor select food crowd reason servic flight servic ok effici but not warm seat good but date food averag but no welcom drink towel ignor long flight unless ask help don get wrong sq still averag but lose ground fast need buck start improv custom servic don keep us wait hour repli chat
2022,4,Negative,wait hour process jfk worst experi experienc wait hour line move agent extrem ineffici one last custom check minut departur time counter agent escort group custom secur checkpoint could skip line late somehow one left secur line servic board terribl despit servic singapor airlin usual known servic slow flight custom sat one singl seat toward end aircraft steward kept bump like sit aisl even apolog food ok best worst part probabl lavatori truli disgust trash everywher floor
2022,4,Negative,averag servic wife book ticket manila london week book receiv clearli state could upgrad busi class show price jump book got email say upgrad leg singapor manila call told not upgrad london manila leg busi class full told cs rep not need busi class hour flight request refund ladi went ask supervisor told us compani polici no refund went happi custom unhappi one food airlin noth memor flight staff great disabl averag servic much better usual carrier qatar airway bad experi year ago sq swore never fli wish kept decis
2022,4,Negative,servic downgrad sq system almost never get mileag accrual ticket chang right call time last month contact number averag wait time hour wast much time line servic downgrad much amen gone food low qualiti book chef mostli not avail even claim websit
2022,4,Negative,singapor airlin allow kg total worst experi pari cdg airport baggag weight polici insan nairobi pari come ny decid extend singapor head hanoi allow everi airlin but singapor airlin allow kg total tri charg extra kg end argu took stuff stuck jacket carri
2022,4,Positive,unreason price polici chang onboard servic food seat entertain good sudden unreason price polici chang total annoy corona sq sold economi vaccin travel lane vtl ticket certain term condit class economi lite offer need lowest fare check abil chang part trip use without addit fee whole return ticket price origin ticket chang ticket work fine made happi purchas howev sinc travel restrict singapor relax sq chang price polici without notic small letter charg unreason ticket price chang flight leg want chang look ticket price leg trip rather whole ticket price full trip fare paid deduct ticket price often doubl new return ticket similar date ask pay remain differ order chang ticket
2022,4,Negative,servic place no water juic serv one half hour ridicul food serv chaotic crew move back ward forward disorganis fashion order hindu non veg meal order meal miss cabin crew list quantiti food horrif servic place chaotic question said kid travel full flight
2022,4,Negative,imposs chang book onlin aircraft crew nice peopl help kind but custom servic honestli worst ever seen imposs chang book onlin thailand imposs contact not answer mail phone would never fli
2022,4,Positive,kind help care flew today april flight cabin crew fantast kind help care would definit travel one best experi well done sq keep good work
2022,4,Positive,total enjoy flight wife holiday trip usa taken sia busi class seat happi check board smooth although covid document verifi crew board cheer help soup not tast pepperi need improv singaporean not like chicken rice rice super nice chilli chicken could better abit flavour appet salmon prawn nice like chees biscuit well ask red wine would like chosen barrosa red wine familiar initi stage suggest stewardess could recommend one sinc indecis red wine choos ask arriv custom form fill steward stewardess told us done onlin but arriv sfo ground staff told us no requir fill form sia need updat cabin crew bit worri not usa year not cabin crew fault overal cabin crew team board cheer help total enjoy flight busi class especi wife first time busi class enjoy new busi class seat lot total worri could not sleep but food seat convert bed comfort sleep
2022,3,Positive,friendli servic earlier month first flight sinc pandem alway love singapor airlin still gener friendli servic although felt cabin crew leg bit less wonder might due travel fatigu lay iah fourth four sector cater big issu sq trip flight time longer due war ukrain russian airspac close reckon least two hour bit frustrat two meal opposit end hour lack print menu due covid understand alway print distribut fresh anyway meant half way first hour actual paid bit internet access could see refresh offer suppos free but work although hindsight ask hungri meal refresh alcohol serv way small entertain great upgrad ife sinc last flew sq back nice seat economi good alway nice three four leg free seat next although one seat angl far back peopl like not quit uber luxuri sq day gone still think great airlin fix cater especi
2022,3,Positive,mani busi class seat not melbourn singapor region configur unsuit nearli hour flight seat hard mani busi class section food serv microscop proport no drink board wait min first refresh upper deck mani busi class seat window obscur seat rock hard though bigger storag previou flight long delay get refresh long delay serv food got impress mani busi class seat good servic possibl transit changi krisflyer loung pack nowher sit overh
2022,3,Negative,no inflight entertain even music singapor male no inflight entertain even music no towel no appetis no choic meal not offer takeoff toilet lock entir flight land usabl toilet filthi hour book rout flight day price but night flight oper inflight entertain day flight took not differ ticket price websit prompt user flight no entertain no smile no friendli whatev happen singapor girl great way fli
2022,3,Positive,meal excel standard first time sq busi long time excit see like especi covid compar qatar hard product not good especi q suit book cook work well cours cours servic chicken satay amus bush meal excel standard servic went beyond year old son feel unwel assist would ever hope flight bit turbul normal due differ rout avoid russia ukrain flight land late due headwind luggag time clear immigr downsid lack touchscreen select show not good rememb
2022,2,Negative,no salad chees check excel given fact pandem took time movi need updat frequent food let portion small singapor sydney hour given one meal includ rice noodl seafood ice cream bread roll no salad chees cracker no pre arriv meal given no hot towel flight wifi never work howev staff polit courteou
2022,1,Negative,tri get touch singapor airlin book go thailand manchest but wife posit covid test could fli tri get touch singapor airlin but ignor tri phone help line but gave hour book directli airlin case someth like happen but made differ
2022,1,Negative,would refund tax flew coach class sfo bangkok novemb found singapor airlin not airlin old use best airlin asia no seat cramp not par competitor airlin ana certainli no better eva cathay pacif cancel connect flight subsidiari airlin scoot book singapor air phuket singapor return leg notifi email day schedul flight inform fli bangkok singapor not phuket singapor air not scoot telephon custom servic agent meant total revis itinerari lose ticket alreadi purchas flight thailand spent total hour hold attempt without success reach agent call bangkok singapor offic no avail even travel agent call us agent line gave hour hold tri email told us would get back us day gone phuket bangkok airport singapor air offic but close gave flew ana home answer phone return found would refund tax sent letter post corpor headquart one month later no respons not even acknowledg receipt
2022,1,Negative,seat step back qualiti got say experi fli melbourn singapor singapor melbourn complet turn singapor airlin new fit out reduc seat pitch seat step back qualiti cushion thin hard uncomfort seat poorli construct seat front would buckl bend everi time averag size person move meant knee cop pound given cram seat reduct space new seat negat sia feasibl select airlin thank plane singapor manchest not suffer upgrad remind bad melbourn singapor updat meal also underwhelm compar basic option accompani took hour take provid food remov tray due one trolley cart servic aisl economi cabin whole experi much smack airlin taken cut cost everi turn possibl cram peopl plane provid less food staff ultim experi shade sia glori day
2022,1,Negative,meal serv flight not qualiti food beverag drop significantli compar usual busi class offer meal serv flight ask choos whether dinner upon departur breakfast prior arriv meal averag morn even yoghurt cereal offer kid children age bc also disappoint airlin calibr
