processed_full_review,sentiment,year,month
receive enthusiastic welcome step board one cabin crew accompany u allocate seat help u stow hand luggage settle seat shortly offer hot towel soon follow glass water orange juice board continue every time attendant pass smile checked female attendant beautiful male female member team wore uniforms pride immaculate groom numerous refreshment round make nothing much trouble meal serve choice print menu special diet available time book serve passenger request drink meet serve smile inbetween meal fresh fruit small snack serve well numerous offer water juice assist prevent dehydration long flight entertainment provide form personal screen set seat front free headphone provide blanket pillow place seat time board else could one possibly need provide without cost charming attendant sky think long flight would pleasant,Positive,2020,2
return outbound new seating look good but comfortable flat little room foot need lie angle return old seating need manual change seat configuration lie flat put back together sit upright quality service alyways though,Positive,2020,2
travel trip hour careful get business class since don want get dvt really bad sleep arrangement singaporeair people party travel newark say thing not stretch area leg go diagonal area torso go not stretch not seat refines flight attendant make bed not sit anymore remainder flight unless bed unmade mattress sit arrangement thin akin kind mattress find china flight attendant nice but food selection quite limited timeline get food right away arrive board halfway flight way usually hungry breakfast airport lounge either don eat try rest midway flight eat early hungry get plane take long time get anything request flight attendant enough water offer keep ask water bottle want stay hydrate guy cough front request mask wear since could not get purse stuffed bed make but not receive one least half hour coronavirus unconscionable wait long take another airline fee use airbus perhaps way airbus configure opposed boeing singapore air uncomfortable sleeping accommodation,Neutral,2020,2
excellent flight food board bit spicy excellent service travel economy room ok put would pay extra premium next time long flight singapore another denpasar but could not fault customer service fly singapore airline,Positive,2020,2
flight singapore not full able spread second leg full seat comfortable relax back well get rest economy food good range film program available excellent great airline,Positive,2020,2
well trained staff attentive without intrusive comfortable flight good menu option amenities great cabin privacy make easy sleep well worth ticket price excellent attentive service despite current corona virus scare,Positive,2020,2
two half hour flight but comfortable good food pleasant crew depart singapore terminal two check walk terminal one five minute walk look waterfall garden spectacular singapore bali,Positive,2020,2
little squashy food lovely but run chicken people fish service excellent flight great little squashy,Positive,2020,2
long journey stop singapore hour cabin staff good although inflight food brilliant flight bit scary part due turbulence spend quite bit flight strap seat take enable u little room great long way,Positive,2020,2
experience singapore airline week make rate top worst airline world take money poor service request aisle seat but get window seat inflight service worse international airline disappoint overrated airline mr donny lim,Negative,2020,2
comfortable flight jaya helpful pleasant overall service great matter fact two sector singapore bangkok singapore mumbai prove satisfactory comfortable,Positive,2020,2
disappoint see quality airline become economy airline frequent flyer virgin code share singapore airline fly status almost worthless add lounge terminal singapore disgrace well din eat street level call lounge fly busines class experience still ok one not great one though look alternative singapore airline embarrass,Negative,2020,2
thankful unparalleled hospitality provide crew last flight auckland singapore wife vegetarian but forget prebook meal crew not arrange vegetarian meal first meal check staff but remember proactively arrange vegetarian meal supper great hospitality singapore airline crew,Positive,2020,2
first time use singapore suite terrific experience lounge heathrow offer first glass breakfast escort aircraft member staff board team show u use facility toilet best see sky dress table mirror suite husband turn double bedroom certainly wow factor suite,Positive,2020,2
fly singapore many year ago pleasant memory especially food alas change business class seat ok best choice movie entertainments less average choice indian movie terrible airline cubby hole put foot try sleep unfortunately corner one sleep diagonally one position find set comfort mediocre order indian vegetarrian meal interestingly enough u get different eat spicy food but serve much hot complain host tried find substitute meal turn even meal servedd lunch offering complain hot eat host say tell not want say declined take food back say ok eh service anyway another hostess appear apologized profusely offer bring anything else would like opted wife choice manage bring one tell early host trainee plus side hostess friendly helpful flight departure arrival time sadden see decline singapore airline service oh still not make simple gin tonic drink not good use,Neutral,2020,2
window seat comfortable meant disturb one person want get meal service good wish toilet premium economy comfortable efficient,Positive,2020,2
lot legroom flight via singapore no problem baggage transfer silk air singapore airline changi despite hour transit flight service good term meal entertainment available flight arrive time despite fly bad weather flight cebu melbourne,Positive,2020,2
wonderful long haul international flight hour seattle singapore hour singapore male daunt thought but reality not bad flight attendant attentive care helpful get sick heat lack air circulation cabin no air vent fan overhead like commercial flight flight attendant immediately bring fluid towel check flight much appreciate seat recline little foot rest help reposition inflight entertainment option plenty food book flight serve first option inflight selection snack drink offer frequently bathrooms easy find get overall great flight experience long flight provide blanket pillow incredibly nice wonderful long haul flight,Positive,2020,2
singaporean surprise disturb sq airline manage corvid crisis waiver policy flight cancellation book thru agent even hotels business singapore waive cancellation policy unexpected virus spread give sense comfort emotional connect customer rather surprise sq airline react crisis push back forth rhe request cancellation not help mediate situation unprofessional shame sq surprise ashame,Negative,2020,2
experience good flight time flight service crew helpful food good crew friendly approachable overall happy flight excellent experience,Positive,2020,2
nice flight plane comfortable attendant helpful short flight but still meal serve good inhouse movie nice airline clean,Positive,2020,2
wife extremely disappointed deplorable quality service airline general encounter throughout route jan choose singapore heard lot wonderful thing airline experience bad cheap quality airline think singapore world standard airline route seat break table informed way board flight suddenly pressurise ground staff although wait airport near gate hour none ground staff bother discuss matter pressure coerced accept deplorable service furthermore table secure sticky tape keep fall lap couple occasion fell watch cap disgust experience rep sin receive shoddy service ground staff singapore kolkata flight ground staff sin rude egoistic not treat customer respect observed behaviour ground staff passenger flight make mistake relying name airline without realise miserable service become year ago fly singapore first time happy service pay usd ticket rep ccu shock downgraded airline filthy seat filthy cabin no tv no leg space general badly need uplift see photo filthy water trickle toilet kitchen area behind aircraft cap cabin staff offer gift worth sgd plane offer get progressively downgrade head office mile shoddy airline refuse offer shoddy service poor quality aircraft,Negative,2020,2
easier well good food friendly cabin crew inflight extra like movie wifi make experience alot enjoyable smooth take landing make lot less stressful not frequent traveler,Positive,2020,2
great experience singapore airline exception delay return flight handle best could everyone everything handle professionally attentive wonderful crew,Positive,2020,1
sq leave message phone yesterday ask ring rang get recorded message say change singapore darwin flight earlier time wait two hour hold customer service give email no reply contact facebook messenger tell would ring today rang wait another hour hold speak really rude agent say flight darwin change original flight cancel point first second flight overlap absurd say third flight darwin alice spring also cancel would put hold ask suggested might helpful first find want say say work alternative flight would like say anything without advice put hold ten minute come back say recommend cancel flight hotel say not cancel holiday airline remind legal obligation flight say would complain ask name refuse tell say conversation record say good sq would able hear refuse offer alternative flight decide could offer krisflyer member not believe poor sq service become stick emirate future singapore airline lose plot,Negative,2020,2
husband travel business class delhi sydney via singapore january travel medical evacuation badly break ankle crutch staff helpful kind know great pain make feel comfortable attentive sadly fish suspect not fresh arrive sydney okay but felt little colour even vomit several time think manage pick food poison flight please singapore airline service medical evacuation singapore airline service,Neutral,2020,2
budget airline good one look good airline low budget staff friendly good seat however food quality bad good flight however food quality bad,Neutral,2020,2
book pay flight people adult child feb christchurch singapore singapore bangkok return koh samui singapore singapore christchurch travel agent fcm special one family holiday flight confirm pay no special deal dec singapore airline bump flight return flight koh samui singapore singapore christchurch not issue try log booking kris flyer would queer street contact travel agent make enquiry discover two flight cancel singapore airline result two u come home via bangkok air singapore singapore air christchurch day earlier plan unable claim extra day accommodation owe insurance excess singapore air not apologise offer upgrade compensation sort not hear whisper poor form singapore air make matter worse impossible contact person travel agent meat sandwich wonderful job may sit airport christchurch ground staff say madam no return ticket not leaving country make absolutely sure ticket real advise double check big concern,Negative,2020,2
second time fly singapore airline would highly recommend fly comfortable plenty food drink singapore airline flight,Positive,2020,2
plane bit old pay upgrade not sure would famous service agree food good not great first time singapore air,Positive,2020,2
spoke consultant singapore airline stand brisbane travel expo advise could book brochure flight brisbane london depart brisbane june return mid july expo special price try contact singapore airline last two day book flight put hold transfer department voicemail disappointing appear brisbane travel expo special incorrect brisbane travel expo,Negative,2020,2
flew singapore january flight subsequent flight onto auckland nz book ten month pay additional fee choose seat second leg journey nz but not offer opportunity first journey speak singapore airline two day prior leave assure seat confirm would seat together check manchester hour quarter tell standby ticket seat would allocate gate within hour not one lot people standby go security wait gate staff arrive within two hour period seat allocate together start call people name allocate seat terrible lots people know would fly member staff tell u glitch computer system design handle many people one go flight brilliant cabin crew delightful attentive food good drink offer regular basis throughout flight hot towel nice touch inflight entertainment good plenty legroom shame get bad start two hour unsure seat great service onboard pity,Positive,2020,2
past year fly australia france singapore airline economy via singapore chose love airline arrival time paris early morning convenient u return last september notice plane fly u singapore perth different look bright new new unfortunately seat felt squashed seat seem narrow eat difficult use cutlery no allowance lift arm eat not but staff warn everyone push trolley aisle keep legs case knock soon work manage get extra seat row hence reduction space discomfort traveller day return oz singapore airline send u email request feedback flight take opportunity honest tell passenger deserve well no response prompt u review future travel plan intend fly emirate next year research show u leg room economy willing give go first time travel,Neutral,2020,2
regularly fly singapore airline back business pleasure decide use stop way still good but service slip little last year cabin staff still attentive ever but flight deliver different level service good good aircraft good except one flight old fromauckland singapore show tear lack work toilet singapore manchester toilet not work would still use fly route manchester singapore auckland return,Positive,2020,2
service flight amaze but seat economy small entertainment good food lovely would definitely fly airline good airline,Positive,2020,2
always hear singapore airline one world best not disappointed service food seat entertainment excellent occasion probably select singapore airline option available future good expect,Positive,2020,2
entertainment tv screen boeing flight truly date awful no touch screen outdated operation limit movie choice etc etc surprised sia not upgraded item must not allow happen especially sia flight possible not opt take outdated entertainment screen,Negative,2020,2
flight service food good service great arrive ahead schedule time smooth fly despite little turbulence friendly professional fight crew best airline,Positive,2020,2
sia airline choice however yrs fly due change life circumstance sometimes choose fly cheap airline flight paris singapore go economy flight expect fantastic service good food clean plane etc etc staff friendly nothing much trouble extremely helpful food good plane food plane clean toilet clean several time staff continuously round offer water juice staff airport telephone support also competent friendly helpful airline choice,Positive,2020,2
since ground max business class back ordinary less leg room no seat entertainment average food great staff understand brand singapore instead silk air business fully flat seat plus seat entertainment unit sooner well bad business class,Neutral,2020,2
business class attendant service excellent attendant always make sure comfortable need nothing flight nice smooth unfortunately seat class recline full laying position thus rest one get deep sleep try find good position sleep recline seat aircraft beautiful singapore airline cut rest business class singapore flight,Positive,2020,2
fly singapore airline time time special little baby saigon bangkok singapore singapore sydney bassinet request but get pay attention detail crew thank pleasant flight,Positive,2020,2
delay cause plane arrive good service food could not check hour flight excellent reputation,Positive,2020,2
flown many different airline ana korean hong kong china southern sri lanka airline vietjet go asia say experience singapore airline best far seat comfortable recline airline flight attendant extremely nice korean really good well fly asia,Positive,2020,2
love fly around world flight one best look well friendly staff food delicious great airline come home enjoy holiday london singapore brisbane,Positive,2020,2
get window seat love entertainment legroom reasonable comfortable flight altogether crew member friendly meal acceptable smooth land excellent reputation,Positive,2020,2
fly sal trip live excellent inflight service friendly attentive staff right pre post hot towel service flight little late departing coronavirus capt make time ldn foodservice vg always available aisle seat afford best access seat comfortable long haul slight movie listing could provide little variety long time default flightracker app no surprise,Positive,2020,2
enjoy long flight sf sin service great along quality airline food improvement inflight entertainment not lot new movie not many asian selection either great service great food entertainment need improvement,Positive,2020,2
one enjoyable flight ever take super comfortable almost never sleep flight but sleep well flight cabin crew amazing super friendly full recline seat amaze thing regret not take advantage menu flight singapore osaka take flight check opportunity love,Positive,2020,2
flight comfortable crew efficient friendly flight time surprise bit early flight midnight flight arrive singapore early morning but make connecting flight arrival destination enjoyable comfortable time,Positive,2020,2
cancel flight happen sent email contact airline seem normal but impossible reach minute wait normal but either disconnect get speak someone say not help not impossible reserve seat even confirm another flight one hour later need confirmation seat hotel fine take minute not able accomplish two day call alaska frequent flyer select singapore partner unlikely unresponsive,Negative,2020,2
book convenient expensive flight consolidate sia give no choice despite convenient flight advertise nobody available speak rubbish service never book rubbish despite flight experience people judge service go wrong handled people don understand customer service flight consolidation,Negative,2020,2
february fly hanoi singapore singapore amsterdam singapore airline nothing great say singapore airline fly good equipment good pilot flight staff nice friendly willing help tv screen consider economy class fine extensive choice food excellent disadvantage back plane chance not get meal hoping lot demand predecessor considerable chance choose something else space front seat considerable compare airline width seat reasonable normal posture singapore airline good,Positive,2020,2
absolutely delighted every aspect flight well singapore would love fly comfort food especially dedicate super efficient staff brilliant airline neat faultless,Positive,2020,2
enjoyable breakfast sia business class lounge flight thoroughly enjoyable experience always find cabin crew delight regardless class fly but even attentive business good selection meal available either menu cook selection wonderfully comfortable enjoy extensive range flight entertainment carrier choice time see no reason change opinion still great way fly,Positive,2020,2
great way fly no best way fly least think singapore airline sia tagline exclusive fly sia holiday destination year shear testament consistency efficiency sure perhaps may somewhat bias since sia national carrier but let list accolade recognition sia brand decade speak quite usual suspect name one world best airline year year personal note sia way fly bad flyer remain one two airline feel safe secure sense trust brand pilot crew get wherever need comfortably seamlessly way fly,Positive,2020,2
great leg room full flat bed although sector shape bed angle take get use however singapore sydney straight configuration tv screen large see business class good selection asian western food serve great smile awhile since use sia long haul would not hesitate book give etihad emirate real run money fantastic business class,Positive,2020,2
recommend someone frequently use also flight centre book staff appear genuinely happy courteous nothing much trouble seat good size plenty leg room blanket pillow supply toothpaste toothbrush mouthwash razor supply wc food menu good drink snack available time would definitely fly airline best airline,Positive,2020,2
brilliant service start finish nothing much trouble cabin crew polite really look passenger food good get flight toilet keep spotlessly clean bravo singapore airline brilliant service,Positive,2020,2
book emergency exit seat check change flight last moment hand new board pas request seat not give even request isle window seat reject rude ground staff give middle seat even emergency exit seat board pas tell take new board pas book another flight would not recommend singapore airline unorganised chaotic rude,Negative,2020,2
sq always provide good service food fine safe flight overall satisfied sq always first option fly good airline,Positive,2020,2
pro travel netherlands business trip travel sq but number year ago pleasantly surprised content provide entertainment lot movie new classic music content enormous broad genre also vast selection different news documentary available not mention game kid food past experience tasteful well portioned con charge data roam flight not fault airline but would definitely appreciate prominent data board signage even video instruction via entertainment portal audio engineer pet peeve quality provide ear buds pathetic word caroline don davy bad sound fatal audio would lead cause death certainly would want cozy comfy,Positive,2020,2
fly singapore airline number time mind preferred airline flight around hour usually ok use budget carrier normally worth pay bit go stuck plane bit longer well service food comfort etc since flight though wo necessarily turn sia though service still good food outbound return flight bland process really disappointing overall good but food poor,Neutral,2020,2
change flight last minute choose singapore air say best airline ever fly service not food drink but snack whenever want include chocolate crisp sandwich muffins meal delicious even airline standard breakfast no egg roll choice dish meal include western choice staff polite ensure comfortable could not enough plane spotlessly clean appear legroom others entertainment good showing late release good choice music tv everyone always first choice future travel via singapore enough time offer free tour city amazing airline wow amazing airline,Positive,2020,2
always fight first dubai singapore second singapore sydney flight good normal good old fashion customer king service nothing much trouble check arrival good airline star way give try see difference not disappointed number one always,Positive,2020,2
airline superbly attentive staff nothing much trouble air steward lot service throughout flight include provide tray fill cup water juice snack throughout night need yum sandwich muffins sweet treat available throughout journey really easy priority board comfortable seat excellent entertainment system lots choice great quality noise cancel headphone acceptable food say great quality yummy but certainly edible would like see toilet singapore airline plane lot wait toilet available service economy premium economy passenger would also great premium economy ticket give access lounge airline vietnam air amazing staff great entertainment system plane need toilet,Positive,2020,2
flight singapore brisbane take noise cabin go nearly hour captain assure u aircraft good condition manage get touch ground engineer get fix continue fly another hour captain make announcement say issue plane decide head back singapore decision fair enough safety passenger crew arrive back singapore put u back another plane instead put u hotel refresh good enough crew go home good rest passenger treat like animal put u another flight straight away poor taste singapore airline happen flew singapore kuala lumpur transit brisbane long day night singapore airline ever think passenger situation poor poor taste management singapore airline disappoint,Neutral,2020,2
unfortunately tore calf muscle recent holiday india attend singapore airline check delhi wheel chair ask seat bit leg room flight boeing no premium economy prefer seat book clerk put u seat seat back bulkhead not adjustable unlike seat front u occupier push back trip result squash space no opportunity move end blood clot dvt think airline well not shame singapore airline sub standard seat,Negative,2020,2
silverkris lounge changi airport spacious clean comfortable wide range snack available include noodle salad bread wing fruit chip but don expect much quality good selection tea coffee soda alcoholic drink singapore airline flight flight fly singapore hong kong business class cabin aircraft clean well equip seat spacious comfortable much privacy free access entertainment system great good screen sound quality well wide selection show movie flight attendant friendly helpful accommodate dinner average luxurious business cabin,Positive,2020,2
want write review even though not actually fly scheduled flight singapore via hong kong due coronavirus outbreak asia cancel plan singapore airlines staff person speak telephone u understood desire cancel trip singapore work make sure would get refund purchase price ticket no penalty cancellation fee within day refund appear credit card statement needless say impressed prompt positive response singapore airline request cancellation fly singapore airline many time past year late interaction singapore airline simply reinforces belief one world best not best airline hopefully wife able visit singapore via singapore airline near future singapore airline help coronavirus outbreak,Positive,2020,2
book flight last minute airline originally book change flight time would mean would miss connection home everything great flight good luggage allowance clean aircraft good legroom nice service food pleasant staff could see television but book good flight,Positive,2020,2
great flight food good everything smooth leg room pretty narrow but price ca complain service awesome price great well total hour around consider fast travel singapore seattle singapore airline review,Positive,2020,2
return germany really great deal pop singapore airline jump fly singapore albeit almost year ago good memory look forward flight aircraft first flight one dread onboarding process but go incredibly smooth course help singapore lot ground staff check document but factor help plane full part due coronavirus panic seat premium economy find one person person section lot stretch room seat comfortable lot leg room person front recline think would challenge but no one front cabin service entire flight wonderful staff regularly stop check ask wanted friendly cabin service start hot towel first meal first meal call brunch choice stir fry noodle omelet want noodle but unfortunately end omelet okay but not great coffee however really good movie selection top seatback screen remote control instead touch screen second meal lunch well braise fish but sweet sour pork tasty meal follow hot towel nice touch look forward next flight singapore simply best,Positive,2020,2
flew sq mumbai singapore business class experience aircraft airbus super cool clean interior beautifully decorate service usual excellent departure time food could better but probably make wrong choice indian meal request not spicy enough immediately meal cabin attendant convert seat flat bed bed cover mattress warm blanket get sleep hour extra money spend worth every penny look forward return journey march use aircraft singapore mumbai wow,Positive,2020,2
singapore airline london hcm flew heathrow hcm via singapore back seim reap via singapore airport first time fly sa superb reputation precede flew mainly new comfortable lucky enough empty seat u excellent entertainment system anticipate hot towel menu card free head phone metal cutlery unlimited free drink snack toothbrush toothpaste mouthwash body lotion comb available wash room keep scrupulously clean combine superb accommodate attitude hostess make hour flight pas pleasantly plan left time even arrive minute early singapore transfer terminal terminal via sky train straight forward clearly signposted return flight utilise hour flight seim reap singapore via silk air subsidiary singapore airline even read various negative comment site regard food singapore airline flight not believe could bad however wrong excellent airline meal eat well average actually inedible although sa offer choice main course one could consider international meaning like not weird asian concoction no actual choice instant international meal poorly cook actually soggy unpleasant not air hostess fault but may suggest sa actually ask passenger feedback regard meal take note many meal return uneaten insists supplier improve offer hour flight muffin chocolate bar eat not acceptable future always buy sandwich similar subway but sa top rat airline ashamed meal service good but food appalling,Positive,2020,2
husband occasion cancel flight brisbane london via singapore return poor health worry coronaviris cancel online trip may next day money back cc full amount less small cancellation fee soooo impress wonderful service travel singapore great but certainly travel put date travel last not actually review but,Positive,2020,2
nothing excite rebook airline leg room execellent but entertainment not brilliant consider long flight good leg room service average airline vege food not good,Neutral,2020,2
great airline but really count post customer service luggage arrive damage customer service awful take total month resolve damage limited edition rimova bag value purchased year ago due depreciation offer reimbursement not include content warn great airline baggage damage,Negative,2020,2
flew sydney tokyo stopover changi airport hong kong singapore sydney singapore airline whole way business love staff leg trip really helpful especially sydney singapore singapore sydney flight flight attendant assist luggage without request chat not but passenger cabin ask day talk movie love inflight entertainment ect food really good starter desert ate seat comfortable even seat upright leather comfy felt nice touch no issue baggage staff check board even safety video airline one favourite watch show great sight around singapore would love fly soon multi city stop leg flight great,Positive,2020,2
connect singapore bangkok flight back sydney flight sq connection changi airport seamless even require terminal transfer terminal terminal no problem singapore changi airport time visit sq lounge flight sydney board timely efficient full flight consider quiet flight become corona virus significantly limit travel usual flight operate like quiet board process fast well coordinate mention seat within minute arrive gate row economy window row seat row row offer ton leg room two window middle seat empty bonus particular year old but old configuration look really tire inside entertainment system not good new config expect aircraft either upgrade retired scrap singapore airline first deliver scrap already commemorative luggage tag make fuselage available online fly aircraft several time flight sydney offer excellent service crew awesome friendly professional happy look u always make point go back galley chat crew work hard thank flight speak corona virus impact travel load concern job security express crew situation worsen hope not one cabin crew member sq less one year really excited dream job possibly threaten situation not control good service customer choose sq competition thanks entire crew great flight superb overnight flight sydney,Positive,2020,2
huge expectation flight consider sai amazing reputation start good food service absolutely great attendant service wonderful drink alcohol selection good extremely disappointed seat configuration layflat position actually force try sleep diagonally legs leave not able get minute sleep due comparison flight back swiss normal business seat sleep hour like baby another small thing surprise give away amenity kit business class passenger not mention pajama common asian airline long haul flight dissapointed business seat configuration,Neutral,2020,2
notwithstanding late flight sia review overdue favorite airline year start yearly flight up quota sia flight significantly ever since move singapore everybody travel lot know changi airport singapore class new jewel mallvaganza crown achievement but singapore airline befit counterpiece great service surprisingly decent food always enjoy breakfast great entertainment time time long delay refund ticket really class act ca wait july nonstop francisco flight many beyond best airport deserve best airline,Positive,2020,2
flew la singapore airline business class business trip meeting always flight smooth inflight service great late entertainment screen good hour sleep completely flat bed hour flight arrive fresh long week meeting sia anytime business trip la,Positive,2020,2
krisflyer spontaneous escape january offer redemption discount great opportunity redeem return business class mile select flight available without waitlisting silverkris lounge serf good variety hot food alcohol incl charles heidsieck champagne twg teas selection inflight meal impressive order book cook sear veal fillet meat quite dry bland smoke duck appetizer fine dessert passion fruit expect wide seat but not case dreamliner seat type compare old version like dreamliner business class,Positive,2020,2
return flight redeem krisflyer spontaneous deal silverkris lounge dp airport give access premium lounge food choice limit lounge crowd return flight cabin crew attentive assist cabin luggage book cook option not available standard dinner menu vadouvan curry breast preserve lemon good veal fillet previous flight sit row flight get exit first cool first row usually block booking but open online premium lounge dp,Positive,2020,2
whenever want travel south east asia prefer fly airline nice seat friendly cabin crew time whenever flown wish food option changi airport definitely one favorites awesome experience,Positive,2020,2
singapore airline one best airline know competition hard saving make nevertheless everything passenger need not deliver flight start possible ask stewardess sia always time office sometimes little difficult but airplane passenger find world dream even normal tourist class problem seat quite narrow heavy person problem premium class recommendable singapore airline airline asia,Positive,2020,2
excellent customer service board exit aircraft fly singapore airlines time but first choice choose fly overnight lucky enough get three seat together able lie sleep flight waking time breakfast food nice enough never high expectation not disappointed recommend joing reward program krissflyer sia intend fly frequently superb airline,Positive,2020,2
great hour flight premium econ seat bulkhead row great ton leg room but tv bulkhead case work ya crew nice always available easy interact book cook cauliflower rice dish yummy friend dim sum say not great also buckwheat pancake fine but nothing would order lot snack available galley include vegetable sandwich think meal standard compare list flight take offer plenty drink try always fly much good emirate flight november great seat awesome service,Positive,2020,2
singapore airline honestly say one airline feel secure confident never arrive late destination even start late due unfortunate delay always make te hour air also service give transit excellent transit time less literally guide airport reach connection flight early inflight entertainment excellent never feel like long flight since many movie catch even flight short airline crew best make sure flight trip not bore overall perfect flight take go long distance flight whch take confidence long trip,Positive,2020,2
fly singapore airline number time year always impress service honestly believe best airline world best airline world,Positive,2020,2
service attentive food delicious spacious toilet receive cleaning pack comfortable warm pillow second none flight first flight u airline definitely use one best airline,Positive,2020,2
classy airline great staff service blanket etc expect carrier reputation less low cost carrier but park hotel cost long layover good experience mr,Positive,2020,2
wow disappointment inattentive sloppy flew business class tell treat however unfortunately not say least check poor no fast track crew not show u seat champagne take away take never return another offer menu poor continually get seat ask beverage not serve drink meal mediocre best no blanket seat no small gift bag toothpaste ect water serve plastic bottle service button not work crew hid behind curtain hour not come see client need attention chair convert bed no button get change around staff seem annoyed request help could go tend sleep flight flight probably awake around not fussy person but seriously find sloppy inattentive responsive complain board also complain return email sloppy basically non responsive bad customer service don waste good money expensive airline definitely not use inexpensive airline truly memorable professional courteous experience would not fly singapore airline sloppy inattentive don waste money business class,Negative,2020,2
flight change singapore case pay extra select window seat ignore no refund rip,Negative,2020,2
long trip book business class singapore airline base reputation not misplace judgment not fan airline food last year although food back not taste beautifully present serve say could not speak highly cabin crew pleasant courteous attentive make unpleasantness long haul fly good could well do back seat comfortable allow sleep bonus highly recommend would first choice another trip brisbane trip,Positive,2020,2
due cruise singapore cancel force cancel air rigid would not refund fare month could little humane thier policy watch book probably case war woulf not refund virus policy,Negative,2020,2
recently fortunate enough travel newish regional business class seat sia yes seat comfortable but layout bit snug business class seat arm keep touch console either set call button monitor light odd level food tray odd overall seem thought put product fine but finer detail make unfortunately current global health issue alter inflight service even though cabin half empty lastly meal cooked also different experience previous flight airline cabin class recent trip business class,Positive,2020,2
service time check disembark singapore hour later treat like royalty two meal serve flight first meal fabulous seafood appetizer noodle entree chocolate lovely french bordeaux second flight attendant valenie doll ask see singapore later flight hand delightful little notebook suggestion come handy trip wait fly singapore airline wish could fly singapore airline everywhere,Positive,2020,2
best economy class world perfect service good seed good legroom good food everything perfect travel singapore airline,Positive,2020,2
service airline stand food lovely hot plenty air crew friendly chatty lots movie watch long flight would recommend airline anyone great,Positive,2020,2
ther service board exceptional give travel back coronavirus ensure passenger attnded correctly arrival perth advise passenger become ill flight immigration needd board plane clearance passenger remain calm flight minimal delay usual smile wonderful service,Positive,2020,2
flight seat one best business class seat aircraft seat really wide comfortable service great great flight,Positive,2020,2
great experience staff cabin crew friendly flight smooth food inflight movie wifi top set standard best experience,Positive,2020,2
pretty obviously book online need pay pick seat generous baggage allowance many extra get airline food good ca see justification moan food eat high professional service frequently number one,Positive,2020,2
get safely destination key service good but food premium economy not good plus call say stop hong kong fuel get plane go back security whole coronavirus issue would better readjust minimum let everyone know everyone around shock surprise not good passenger say staff plane great would fly sure good flight however,Positive,2020,2
singapore airline sia consider one top prefer airline traveller decade ago many player crowd sky especially middle east airline manage displaced sia past glory flight manila phillippines singapore nothing exceptional food slightly good flight often wonder case previous flight rout staff helpful try best make down no drink board unusual sia normally tower drink serve soon take do entertainment acceptable but pale compare middle east airline generally sia keep standard hope singap ore airline sia,Neutral,2020,2
today fly london singapore particular aircraft cramp knee seat front onboard service good excellent meal service complimentary drink arrive singapore transfer old model much legroom felt less cramped overall service meal excellent pre purchase aisle seat rather risk cramp middle cramped economy,Positive,2020,2
flight time well manage board online possible changi singapore even drop baggage automatically include collection board pas flight food drink service great wonderful experience,Positive,2020,2
excellent flight singapore airline silk air service awesome friendly staff clean utility adequate refreshment relax flight awesome service virgin domestic singapore silk air line,Positive,2020,2
design allow long leg room lie flat staff friendly speak little personally clear table food great business class shower facility business silverkris lounge area long leg room sleep flat,Positive,2020,2
not first trip tokyo but also first trip singapore airline impress start think hour flight go rough no matter but singapore air make comfortable actually enjoyable first board clean plane nice change budget airline southwest talk arrive seat greet blanket pillow bag toiletry flight also slippers remember economy talk not business even economy plus next food come around give real metal utensils not plastic drink glass let repeat glass drink cup food also really good order kid meal ahead time since travel year old bring u without ask brings flight entertainment huge variety tv show movie game little one sleep airplane enjoy every minute best airline fly lot singapore airline go suggest book flight best economy japan,Positive,2020,2
first time flown business class happy flight service plane fly service smile,Positive,2020,2
first time sq fir year business class really get act together service impeccable food superb comfort second none absolutely first class flight no fault whatsoever,Positive,2020,2
reservation singapore airline rt flight istanbul bangkok via singapore jan feb business class cancel flight land tour due accident cause leg injury four half month pay full service get touch sq airline istanbul sale office ask cancellation request handle soon recieved document send cancellation fare refund confirmation agent also helpful cancellation krisshop order deliver return flight istanbul overall great experience airline even cancellation process call airline even without fly thank much quick response personal care hope try excellent business class next ps mark require field eventhough not fly actually order able post review erdem istanbul turkey great customer care service singapore airlines istanbul sale office,Positive,2020,2
whenever fly singapore airlines one airline offer generous luggage allowance full flight service professional ground staff support terminal fly singapore airline,Positive,2020,2
economy seat surprisingly roomy leg room whether mnl one unlike airline food well ok not great but much well expect also movie choice good well bang buck,Positive,2020,2
flown many time singapore airline never disappointment excellent service great service great experience fly always new movie entertainment even though fly frequently recommend singapore airline partner star alliance commitment top notch customer service best customer service,Positive,2020,2
give outbreak corona virus salute crew still show work flight crew may consider sensitive various legitimate reason cabin crew particular flight work well support others task impeccable attention detail throughout flight special shout one cabin crew yan ting lam courteous service deliver genuine care concern passenger staff like m lam others like truly set sq apart others delightful inflight experience sq,Positive,2020,2
recently travel singapore airline honeymoon bali crew inform wed family call airline customer care treatment receive flight phenomenal crew take extra special care u give u travel tip bring u special cake teddy bear even serve u bottle champagne first class truly make experience special special thanks manager ang wee richard crew member willis oon cheong yi qi fly jan seat honeymoon airline,Positive,2020,2
singapore airline business class provide extras one would expect class fast check security operation access excellent lounge heathrow priority board plenty seat space flat bed excellent service cabin crew ample overhead locker space quality food drink slight drawback bit picky taller people flat bed design perfect legs slight angle not much space foot also insufficient space stow personal bit piece seat pod area seat pod design emirates business class still best found business class comfort almost,Positive,2020,2
