year,month,processed_full_review,sentiment
2024,2,book emerg exit seat still meant huge discomfort seat far narrow poor pad mean back ach minut flight seat aircraft dread headphon sound entertain system dread seat aircraft dread,Negative
2024,2,excel perform front would definit choos use airlin aircraft staff hospit food plenti tasti food plenti tasti,Positive
2024,2,pretti comfort flight consid fli economi class one older aircraft fleet still kept rel good condit economi class cabin configur flight almost full amaz much food avail economi passeng full meal rear galley stock snack crew came round regularli tray drink juic flight disembark full stomach time main meal cabin done sensit cabin crew seem will pleas make interact pleasant whole experi bit enjoy not hand but provid upon request economi class toilet stock complimentari toothbrush wifi supposedli free but seem work durat flight howev divers choic movi tv programm much food avail,Positive
2024,2,servic consist good start finish cabin crew showcas friendli singaporean cultur finest seem like realli care passeng like seat comfort wide rang movi provid mani choos even servic consist good,Positive
2024,2,flight six hour long book emerg exit row seat window seat absolut dread lack pad within hour develop back ach last sever day flight left right armrest effect reduc work seat width inch max not fit purpos long haul flight would recommend fli aircraft unless flight durat no hour passeng spoke end flight also back ach flight also run wine beer complet serv lunch inflight servic also poor inde sound entertain system also poor earphon kept fall ear seat absolut dread,Negative
2024,2,board process went smoothli plane left time window seat first part economi section plane layout adult row narrow passeng front reclin seat could hardli look screen could not fold tabl crew told peopl rais seat back meal time two meal dinner breakfast meal want charg phone flight usb charger wad not work rememb mani year ago travel singapor airlin drink trolley came meal got meal show shortli meal also get drink along meal not ask want refil ordinari servic not friendli staff either ordinari servic,Negative
2024,2,pleasant flight oper time changi smooth assist given sinc know use kiosk bag drop lunch provid onboard advanc special meal request cater appropri like fli airlin like fli airlin,Positive
2024,2,no queue board gate done orderli fashion zone pleasant greet crew board flight full but cabin crew work hard serv lunch everyon satisfactorili great inflight entertain option far better equival flight avail within europ exampl flight land time disembark quick luggag deliv belt quickli well fault singl aspect flight fault singl aspect,Positive
2024,2,competit price rout servic reliabl friendli flight time aspect went smoothli no complaint would recommend other no complaint,Positive
2024,2,first time fli region singapor airlin flight aircraft sinc old subsidiari silk air absorb parent carrier impress everyth went well flight board exemplari behaviour courtesi shown cabin crew food board process changi airport inflight entertain provid full product use long haul flight amaz impress,Positive
2024,2,superb servic even economi class noth much troubl cabin crew good food plenti ampl choic entertain flight depart late but still arriv littl earli board heathrow littl chaotic howev superb servic,Positive
2024,2,one last busi class passeng board went seat no offer pre departur drink hot towel japanes fa came confirm meal order inform lunch servic would start around took takeoff light dim noth offer time aircraft took start lunch servic around not see crew cabin noth offer hour lunch start drink order orang juic came syrupi kind orang drink like cordial meal servic fine but set crew not sq standard region seat realli uncomfort cramp not like prefer older long haul seat region seat realli uncomfort,Negative
2024,2,not flight smooth sail no problem whatsoev cabin crew friendli help great hospit pre book meal delici well cook ask better airlin sia seat comfort relax even better convert bed plenti space privaci better comfort hope one day fli amaz no problem whatsoev,Positive
2024,2,flew perth hong kong via singapor busi class januari first sector faultless crew attent no rush meal servic crew member alway wander around busi cabin check passeng top drink etc magnific next sector start well friendli attent crew howev meal servic entir crew serv busi disappear seen bell rung shame seem norm rush meal dim light hide crew serv busi disappear,Positive
2024,1,final trip book juli singapor cancel return flight istanbul sydney travel agent tri get touch via phone sm onlin form not respond travel agent no longer want know month half tri sent email tri direct singapor not speak despit tell agent wipe hand today found not get full refund cancel agent took travel insur behalf without advis alway travel insur would need anoth agent took travel insur behalf,Negative
2024,1,book wheelchair servic milan bangkok apart slight mishap singapor one best flight ever qualiti servic outstand crew work throughout unlik mani european airlin great attent know never sleep qualiti food superb experi singapor airlin thai best train come across good entertain system mani choic yearli flyer noth better long flight everyth work smoothli peopl care say thank appreci hard work fli later year one best flight,Positive
2024,1,initi book two separ flight airlin novemb first flight anoth flight cut stori short request rebook flight two week ahead schedul flight due famili bereav need philippin despit person situat receiv amaz support custom servic team happili reorganis flight connect flight book get manila time without rebook fee london airport warmli ground staff empathis ensur board comfort plane gestur goodwil support made grate singapor airlin even though no longer base singapor alway find way fli thank word never enough outstand grate sincer help provid receiv amaz support,Positive
2024,1,bare room move woke get knee crush passeng front reclin seat back told within right would not recommend fli economi taller bare room move,Negative
2024,1,flew singapor manchest januari cabin crew flight excel provid outstand servic food drink plenti high qualiti issu seat found uncomfort but flight superb highli recommend outstand servic,Positive
2024,1,checkin immigr entri changi airport breez complet straight busi loung within minut love comfort loung vast array food beverag flight left slightli late due oper issu but pre flight champagn serv way elect meal upon departur flight but elect serv hour prior arriv serv tasti steak veget love french red wine staff prepar lie bed sleep bliss long day staff courteou profession alway reasonwhi continu use sq travel given brilliant experi great airlin everytim brilliant experi,Positive
2024,1,not reason singapor keep win award akl bkk return bkk akl via sin pretti much faultless servic one doorstep great aircraft crew servic food facil loung time sad say fault lay auckland airport baggag handler etc well done singapor airlin flown bc long haul qatar airway malaysia airlin year well sia best alongsid qatar airway best alongsid qatar airway,Positive
2023,12,book ticket well advanc return trip india ccu perth via singapor day sia chang flight time later origin schedul board flight ccu flight land minut time upon land receiv notif flight reschedul depart mention book well advanc paid extra money forward seat howev utter surpris notic alloc us three differ seat rear aircraft contact transfer desk custom servic ladi told us not possibl provid us seat three us seat togeth rude not suitabl kind job krisflyer gold member disappoint not expect sia alloc us three differ seat,Negative
2023,12,book earli come ticket suppos launch jun receiv email say not oper due oper reason suggest swap itinerari one day earlier result long layov time sin aircraft chang boe boe real aircraft swap itinerari one day earlier,Negative
2023,12,not flight delay almost hour flight suppos but depart inform us check complet immigr custom check wait mani hour restrict area book airlin instead budget airlin thought flight known punctual but wrong moreov meal provid slice pizza exactli meal provid took flight singapor penang expect least chang meal realli disappoint arrang come world class top airlin also no instruct flight email instruct get wifi servic also no inflight entertain system even earpiec audio music flight delay almost hour,Negative
2023,12,book cook work well seatmat got economi food bottl water everi seat good wifi connect wine offer frankfurt singapor move seat bulkhead hour fli somehow mess book cook eco food apologet receiv voucher redeem slept better economi swollen leg use tri score busi class seat flight hour due leg tend swell but price horrend expens singapor airlin premium economi alreadi good enough leg slept better economi,Positive
2023,12,custom servic nightmar spent day phone sinc book flight month ago book flex fare abl reschedul flight but homepag not work staff phone tell differ stori not reschedul everi time never custom servic nightmar,Negative
2023,12,not no inflight entertain ye talk singapor airlin pleas send staff rate flight singapor penang flight penang singapor entir aircraft super hot wonder sq provid free sauna passeng seat flight take provid air condit rate long distanc flight pleas go ahead tri short distanc wifi but unus no inflight entertain,Negative
2023,11,not flew great flight servic pilot hostess termin bless assist punitha maniam check us spot issu one nz visa punitha took troubl express approv applic behalf includ follow phone call ensur approv punitha thank much help us sure would custom beyond way describ beyond,Positive
2023,11,appear singapor airlin slogan place heart everyth appli actual travel custom servic not extend deal complaint delay quickli effici delay hour septemb still wait airlin compli uk civil aviat author compens rule delay hour septemb,Negative
2023,11,not flight delay singapor luggag make flight said would deliv next day not complet cancel plan tomorrow go hr round trip get luggag fli back state next day call best airlin world experienc irrespons servic said would one thing not follow not follow,Negative
2023,11,use singapor airlin flight septemb octob uk differ asian destin use singapor mani time maintain kri flyer gold statu year recent flight use economi premium economi busi class flight okay noth spectacular but probabl biggest take away poor servic everi flight apart rang miss food dread food not singapor airlin know use sq consist servic not covid not know mani airlin suffer experi leav work place but singapor crew servic consist trade mark travel south east asia lot europ south africa singapor figur travel plan lot probabl use futur but meantim gone altern next round flight would recommend singapor rout simpli competit poor not singapor airlin know,Neutral
2023,11,short hour flight food excel butter chicken staff effici comfi seat but no time relax back enjoy no issu would fli food excel,Positive
2023,11,excel experi food simpli terrif pan sear salmon plenti drink offer servic friendli effici got good hour sleep laid flat also use complimentari wifi without issu excel experi,Positive
2023,11,book busi johannesburg singapor octob ask provid credit card use purchas ticket husband ticket month ago appar flag sq system checkin need provid said credit card checkin staff scan sq system order allow us get board pass otherwis need sign indemn form risk deni board fortun credit card use month ago book flight us would end johannesburg strand reason offer fraud detect system pick base determin paramet challeng month sq would paid full erp system inform next explan within hour period charg mani transact card provid data show never charg anyth within hour either system algorithm correct pick fraud good custom empti assur prevent sq not provid explan event pick still wait someon senior pick interest ensur not happen passeng book ticket least month advanc travel date let alon one year ago sq not provid explan,Negative
2023,11,not poor servic told not take cabin luggag onto busi class but bag plane includ economi bigger cabin crew brought wrong dinner basic told eat replac not seat not abl got flat poor seat configur someon poor servic,Negative
2023,11,best airlin flown window shade automat dark automat color aircraft big mani lavatori wifi work krisflyer member free ife also work great choic movi tv show usb port provid breakfast also great great choic movi,Positive
2023,11,book seat number famili four time meal request chicken meal offer option fish vegetarian no chicken avail kid given fish meal could not eat refus meal unabl get chicken meal given understand head stewardess not enough meal flight baffl earlier economi seat plain get want famili latter half not even given one chicken meal no given option choos meal even head stewardess opinion issu alloc meal offer option fish vegetarian,Negative
2023,11,never place bag flight rome singapor onto penang airtag app show exactli singapor airlin refus use inform continu tell not find luggag strand penang cloth back complet destroy travel experi attach pic bag current rome airport tell not find luggag,Negative
2023,10,good flight would given full review but seat ai satisfi busi class seat comfort travel long haul flight good flight,Positive
2023,10,flown middl east carrier throughout rout definit put high expect sq flight got best price compar anoth middl eastern carrier extra a extra check luggag check process smooth lucki enough get upgrad premium eco seat sin cgk dxb sin flight realli bumpi but crew realli courteou help throughout flight food definit better middl eastern carrier also free wifi nice touch compar airlin servic feel special sin cgk sector though short flight definit choos price right compar middl eastern carrier good job sq crew realli courteou help,Positive
2023,10,noth special frankfurt airport good got onboard seat sq similar mean spaciou comfort cater frankfurt excel like dish serv especi satay heard satay brought singapor but not sure cabin crew nice help expect sq cabin crew nice help,Positive
2023,10,airlin staff charg extra backpack slightli limit experi incred frustrat inflex extra backpack,Negative
2023,10,although aircraft good flat bed crew good onboard select entertain not compar airlin meal low qualiti busi class also find seat not comfort other meal low qualiti,Negative
2023,10,never come across compani would ask custom pay penalti fee switch cheaper expens servic bought one way economi class ticket us singapor first plan take anoth airlin leg trip loyal custom singapor airlin decid gener pay lot buy busi class trip place origin economi class ticket cancel economi class ticket buy busi class ticket found singapor airlin charg cancel fee us call singapor airlin wrote ask us cancel fee waiv refund experi nightmar respons shock long time custom took long time get hotlin request refund reject no good reason provid charg cancel fee us,Negative
2023,9,singapor auckland cabin crew amaz attent friendli profession special thank captain head crew recommend airlin passeng visit nz recommend airlin,Positive
2023,9,wife travel poland via singapor frankfurt one overs packag name paint roll contain tube not sure light but meter long staff adelaid airport done utmost help us contact baggag peopl took tube dispatch us amaz board welcom us long lost friend hat crew flight sq hat crew,Positive
2023,9,flight pleasant staff exemplari kind courteou help servic excel staff cater everi need definit fli singapor airlin flight septemb slight number sq huge thank chief air hostess crew flight pleasant,Positive
2023,9,given flight scoot bangkok singapor singapor auckland flight scoot perfectli accept but not decid must collect board pass singapor might ok but never told us collect spent age tri find locat made gate time previou leg milan hanoi involv scoot flight receiv pass milan flight meal serv crew appear seat tray whilst doze expect us put tabl order book cook main meal servic took finish meal drink offer premium economi food no better economi fare consid cost flight littl thought could gone meal no better economi fare,Negative
2023,9,not kudo staff singapor airlin good job manag custom friendli servic highli profession eager assist help polit well present wonder experi pleasant flight food delici thank contribut amaz holiday experi help polit well present,Positive
2023,9,wife book trip europ unfortun cancel day schedul leav due death famili not trip insur obtain ticket mile mile not refund call singapor provid medic document gener credit mile back trip later date sign first class organ right not refund mile but flown singapor year even take second flight arriv destin continu use singapor everi chanc get give star compass consider rapid respons thank consider rapid respons,Positive
2023,9,board penang smooth loung penang quit ordinari but complet adequ board window seat comfort though storag limit vegetarian meal load given breadi pizza economi class changi singapor busi loung termin vastli superior airlin even crowd process board smooth seat comfort convert good bed but littl tight around feet vegetarian meal delici number toilet busi section limit queue morn luggag avail quickli overal good experi good experi,Positive
2023,9,melbourn airport quick friendli loung pleasant good select food drink onboard cabin crew welcom seat comfort adequ storag though diagon arrang lie flat awkward no amen kit provid qualiti vegetarian meal way airlin flight arriv singapor littl earli transfer nearbi gate second leg japan leav minut easi board process effici crew also welcom seat comfort not diagon sleep though storag space limit flight arriv time luggag avail quickli pleasant journey pleasant journey,Positive
2023,9,not speak highli enough superl servic receiv flight lost one earbud deep seat crew determin retriev love hostess thrust wrist seat work fish earbud sustain pain minor abras unbeliev devot servic everi aspect crew servic impecc well wholeheartedli recommend singapor airlin flown economi class london singapor servic fabul flight well write review seem work fine first time experi unbeliev devot servic,Positive
2023,9,not alway great new plane friendli servic lot legroom time everi time staff extrem help even economi food good alway possibl fli singapor airlin thank big part holiday alway great new plane,Positive
2023,9,flown brisban singapor experi second none outstand cabin crew well done sq experi second none,Positive
2023,9,not premium economi singapor airlin terribl seat hard uncomfort food economi no separ toilet pe cabin economi toilet ask bottl water no amen kit ask sock kit receiv contain sock toothbrush no toothpast staff nice but premium economi simpli premium price economi qualiti next time need go europ look transit us rather singapor premium price economi qualiti,Negative
2023,9,inflight entertain select meal poor compar airlin leather seat hard uncomfort amen bag rubbish no sock no eye mask seat hard uncomfort,Negative
2023,8,not flew singapor new york first time pleas everyth profession comfort staff help us everyth noth complain profession comfort,Positive
2023,8,not partner student process move home call add student account ticket confirm phone left note unfortun send email confirm despit request ground crew ask email confirm attempt charg us euro extra weight despit allow supposedli cover ground crew advis us pay attempt claim later previou experi cost get return turn hour flight hold anoth hour get valu time avoid singapor best class begun begun,Negative
2023,8,not alway good cabin experi singapor gold member decad howev recent baggag issu left gobsmack tardi callou behaviour land sin stopov notic delsey case total check inch case fractur report receiv case number arriv cairn next day no custom servic repres visibl could not pursu matter call sq singapor week final email local repres saw bag damag photo offer dollar full settlement new bag worth dollar experi let reconsid futur sq travel plan offer dollar full settlement,Positive
2023,8,baggag handl poor new suitcas badli handl wheel broken pull handl jam upon lodg complaint simpli said caus routin handl airlin noth bad not expect airlin among top airlin world baggag handl poor,Negative
2023,8,not wonder crew especi singapor zurich marissa celest joann scarlet look us wonder attend need no fuss thankyou wonder crew,Positive
2023,8,servic excel impress see singapor airlin continu one favourit airlin travel meal excel inflight entertain excel cleanli washroom perfect flight alway wonder travel singapor airlin alway continu use airlin futur travel way go singapor airlin servic excel,Positive
2023,8,singapor airlin impress outstand custom servic despit unfortun incid stolen passport rebook flight twice no cost show except flexibl support quick respons transpar commun genuin care passeng make top choic travel kudo singapor airlin turn potenti disastr situat shine exampl servic outstand custom servic,Positive
2023,8,not flight arriv late caus minut delay overal not bad flight food tasti seat comfort best inflight entertain tri best make delay return flight minut delay also not bad flight flight overal not bad flight,Neutral
2023,8,not year return fli singapor airlin year absenc no regret servic food everyth way better airlin flew includ emir last year meal singapor airlin tasti unlik emir gf meal impecc servic cater need even whim passeng includ request slice lemon tea polish way nadin fullfil eas smile flight juli god bless nadin way better airlin,Positive
2023,7,not thank crew chi fred shin ru mabel fhri gui fang long time sinc travel singapor airlin amaz great servic food extrem comfort seat great servic food,Positive
2023,7,not singapor airlin still not reimburs lost bag back earli januari fight month final agre give money lose stuff approv back may said pleas allow month final approv juli still noth singapor airlin far worst custom servic ever seen pleas not fli singapor airlin far worst custom servic,Negative
2023,7,sq silver kri loung changi good normal excel food choic good seat flight unev despit slight delay departur flight quit bumpi sometim japan expect announc captain though noth airlin realiz american carrier tend chang rout altitud encount turbul asian carrier seem go experienc quit consist order meal boon tong kee chicken rice underwhelm lobster thermidor nice servic excel expect complementari j passeng work quit well servic excel expect,Positive
2023,7,not look forward much experi singapor airlin even bulkhead seat premium economi first row lower level nice smooth flight ife adequ but littl disappoint level servic alway heard attent singapor girl attend sq servic far worst ever airlin but not good anticip mayb compar absolut best servic ever airlin flew last oversea flight airlin get wrong not bad not good expect not good expect,Neutral
2023,7,unpleas experi fli singapor airlin sq juli sin kix airport one staff plane door suppos help wife cover babi stroller plastic bag refus job ask wife saw cover babi stroller plastic bag front eye but refus thing unaccept rude ask wife,Negative
2023,7,first time singapor airlin flight pleasantli surpris qualiti gluten free meal offer varieti inflight entertain excel servic continu cleanli toilet overal eas board fli cours airport pleasantli surpris,Positive
2023,6,not receiv much assist noi bai side but good changi side arriv song hong loung decent good food nice view apron singapor airlin use flight amaz meal decent though not good would like servic excel servic excel,Positive
2023,6,silver kri loung sin big nice howev find good seat peak time still challeng loung offer good select food includ western chines local option flight sq region similar flatb seat premium airlin equip realli nice sub flight food servic nice short flight realli nice sub flight,Positive
2023,6,suppos fli singapor via frankfurt flight cancel gate hour past departur time without explan flown sq mani time suspect jfk rather airlin howev still bear respons address custom rebook singapor follow day end quit nice but still prefer due flight chang not get book cook meal servic quit nice expect sq servic quit nice,Positive
2023,6,not book flight advis travel agent coeliac need gluten free diet but also allergi dairi egg need gf vegan meal think would easier option board flight advis could either gf meal vegan gf dairi not suitabl vegan gluten advis contact staff airlin arriv organis return flight fruit love cabin crew sourc busi class bag potato chip contact travel agent inform list gf vegan meal contact singapor airlin person spoke said not accept need combin two dealt one allergi per person would need dr certif told take food end but amount room avail plane minim awkward get bag elderli crew manag sourc fruit need gf vegan meal,Negative
2023,6,find appal sa flight attend allow children seat economi come visit parent busi pay excess per ticket share aisl peopl irrit nois produc seat person question child came night play loud game hear child talk laugh sleep believ not profession behavior part sa fa allow place parent minor differ class let alon let visitor no matter age not fli singapor airlin longer unless problem get fix not profession behavior part sa fa,Neutral
2023,6,worst busi class seat sq still busi class seat place put feet not line rest bodi transit bed sit not button push rather get seat flip seat handl get back worst busi class seat,Negative
2023,6,not flew singapor london heathrow economi class airbu flight left arriv time posit flight crew pleasant friendli polit still high standard give love welcom arriv onboard seat fairli comfort enough space stow belong move around cabin given sleep pillow blanket neg singapor airlin cut qualiti divers food drink offer not standard food previous experienc sq flight present not good mediocr no juic water alcohol beverag offer first get plane no menu toilet clean small no longer get amen kit toothbrush eye shade ear plug sock newspap bring back hot towel servic still high standard,Positive
2023,6,not travel singapor airlin mani year ago economi class travel time busi class long flight servic provid latest trip good howev pre order food disappointingli not arriv but flight menu option good biggest problem seat arrang busi class seat hard uncomfort weird cover provid increas comfort problem no calf support way shape form big impact leg comfort flap thing came but onlyto back knee useless second problem no tunnel slide flat sleep posit instead tunnel shelf pull but side seat instead lay flat suppos achiev side shelf meant sleep angl uncomfort not understand singapor airlin would ever believ seat arrang would provid comfort cost huge addit benefit comfort health older peopl travel outcom cours travel busi class singapor airlin realli sad seat hard uncomfort,Neutral
2023,6,would like give special prais air stewardess nurul serv premium economi cabin proactiv ask suggest drink snack eat throughout trip friendli good listen convers special prais air stewardess,Positive
2023,6,not not great way fli book air ticket flight departur time brought forward hour option accept reschedul cancel get refund chose third option but put thru multipl individu not seem know contradict but eventu receiv email say refund process would take week well week yesterday wrote enquir told process today receiv anoth email proper refund notic time say anoth week refund come thru anoth week refund,Negative
2023,6,first suit lot space lot gadget fellow travel might impress rather disappoint outlin design suit bed not direct travel but across suit narrow hard bed posit hang wall next suit like white chunk wood order dine tabl one turn chair toward aisl toward fellow travel opposit suit not privat case door not close properli leg sydney technic issu suit either door could not close properli entertain system not work not properli seat belt not fit mattress etc add well singapor airlin seem cut qualiti divers food wine offer caviar nice present met qualiti standard first class food way singapor enjoy swiss first class product frequent travel product first class except bathroom rather disappoint,Neutral
2023,5,flew sq auckland may may flight nice experi flight crew pleasant help especi thank edward senior flight crew outward bound flight auckland singapor epitomis high standard sq expect staff seat fairli comfort but slightli awkward layout lie flat mode foot well angl order book cook meal delici apart thai red curri serv auckland singapor leg reminisc board school stew no flavour toilet cleanli maintain high standard howev leg sleep pillow smell sour sure pillow case clean but actual pillow requir regular wash well pleas bring back hot towel servic nice experi,Positive
2023,5,start finish servic food cabin crew provid best first class seat expect enough space stow belong move around cabin cabin crew attent without intrus two neg toilet tini one almost need contortionist get chang pyjama seat although wide not much pad reclin uncomfort sit long period time lie flat mode good mattress provid made bed comfort food except beauti present hope hot towel servic make comeback provid best,Positive
2023,5,suit term comfort layout better sq although high standard servic remain aircraft love welcom staff cabin crew except well present groom demeanour also appreci address titl surnam older gener appreci niceti suit comfort love seper bed two bathroom spaciou mani amen food gloriou special thank senior flight crew tasha indonesia friendli epitomis excel sq also kelvin think flight manag suit comfort,Positive
2023,5,slow poor custom servic singapor airlin flew johannesburg bangkok upon arriv notic luggag damag bottom bag broken wheel broke contact singapor airlin assist repli sever differ email request document pictur sent fli back johannesburg tomorrow without bag use indic urgenc singapor airlin but there no regard luggag damag,Negative
2023,5,poor servic flight attend no menu understand attend offer meal mask food serv hour flight wine select bad never saw flight attend first meal hour flight woken hour flight ask need lunch never saw flight attend no toiletri provid poor servic,Negative
2023,5,alway love singapor airlin flew class mani mani time occas flew night flight frankfurt singapor aircraft got switch onto day gener great thing alway love howev bulk head seat not option busi class bed rather hard not comfort sleep regard prefer older much order gluten free meal unfortun dinner main pretti much ined shame breakfast fine howev servic crew excel usual servic crew excel,Positive
2023,5,pretti poor cabin staff seem happi virtual bread roll thrown meal one flight not hot enough cold place tasteless bag drop hnd disgrac check queue move faster one two desk open took minut seem no benefit reason check onlin singapor airlin app not good either better good cabin staff servic food hotter better bag drop lhr smooth board well organ smooth pilot explain go land lhr well no panic but mean minut late alreadi littl behind schedul singapor airport pain everi gate secur check took quit long time outward trip prefer airport no check need transit passeng better meal quit good servic plane old though book ticket eight month advanc never cheaper yet reason avail regist kri flyer number board could alreadi regist ana mileag number restrict cabin staff seem happi,Negative
2023,5,use airlin recent trip india not recommend airlin ground servic cabin crew servic not friendli neither welcom hour straight flight get two full meal snack nut no sandwich offer unless ask meal servic also differ kid not serv first alway sometim ye meal also no varieti like other like no fruit yogurt excit got ticket first time use airlin but not use futur not recommend airlin,Negative
2023,5,happen sq believ sinc covid embark wide rang cost cut exercis focus charg much flight skimp offer custom start loung resembl crowd bu station need search seat bring back old loung flight no hot towel no newspap no nut dinner no amen kit no mattress food mediocr thing chang first class cabin crew flyer sq year never known bad wide rang cost cut exercis,Negative
2023,5,long sinc flown singapor airlin consist receiv accolad servic even economi class howev extrem disappoint servic especi cater board flight brisban singapor aircraft new nice bulkhead seat allow stretch inflight entertain quit good redeem factor flight unfortun servic staff mediocr not warm approach rememb food aw especi medium haul flight consist meat veggi pile top gooey rice not even salad appetis use serv cold bun ice cream dessert washroom filthi wet sticki floor toilet paper sink even first hour clearli crew not pay much attent cabin cleanli unlik airlin seen crew inspect facil bit clean check baggag deliveri fine airport but may prioriti statu but overal disappoint qualiti servic reput airlin declin much servic staff mediocr,Negative
2023,5,despit alleg measur surfac across internet social media singapor airlin still unequivoc undeni best class era kiosk app human touch provid passeng remark special warmth comfort human element someth irreplac technolog cabin crew truli went beyond ensur passeng well look addit everi aspect flight process loung board arrang punctual cabin announc seat comfort function meal servic inflight wifi time baggag deliveri also seamless flawless fli singapor airlin premium cabin truli quit liter heavenli experi sky cabin crew truli went beyond,Positive
2023,5,bad experi servic qualiti singapor airlin notic declin could understand flight delay minut due late passeng singapor airlin use environment friendli cutleri flight quantiti food serv reduc unbear thing gold member star allianc but arriv denpasar wait minut prioriti baggag flight plane arriv gate but alreadi got luggag final although entertain system interfac nice not mani good movi music option minut prioriti baggag,Negative
2023,5,flight singapor airlin late min arriv inferior qatar airway busi class underwhelm loung okay onboard cater no quirki seat new meager amen onboard cabin crew somewhat part singapor airlin nearli par qatar airway late min,Negative
2023,5,april flight sg seattl experi fli singapor airlin first time saw steward stewardess board cabin crew servic excel usual would like give special shout thank cheryl jessica crystal top notch servic befit singapor girl name contrari inflight meal disappoint menu select food qualiti present not fit serv board airlin prestigi singapor airlin pandem time revitalis qualiti inflight meal revitalis qualiti inflight meal,Positive
2023,4,use singapor airlin economi bali bangkok via sin check done quickli use ff statu secur passport control took around minut use premier loung okay coffe board gate organis seat exit row pretti comfort depart time hour minut flight air lunch serv region box meal think great idea short flight food good serv realli great crew arriv sin littl bit earli transfer no problem even time visit krisflyer gold loung coffe gate connect board quickli done depart time found seat fine box region meal serv proactiv crew hour flight arriv time bag deliv quickli taxi queue within minut realli great crew,Positive
2023,4,flight march schedul depart sfo but delay due heavi wind understand less understand disorgan respons includ vagu instruct updat lack transpar continu delay weather clear flight depart late told luggag would connect flight but land hkg not contact sia refus offer compens delay flight ask number origin scoot ticket number nowher found scoot ticket receipt book app disappear flight date everyth help simpli deflect respons refus offer compens,Negative
2023,4,not airlin worth money everi time flown staff alway move around cabin semi dark peopl not asleep offer drink snack keep enjoy fli food brisban big improv june but food return singapor brisban let cold tough beef two rude femal cabin staff but otherwis great servic flight fli emir airlin mumbai johannesburg airlin need look singapor busi class five star airlin worth money,Positive
2023,4,use singapor airlin cape town bali check cpt quick polit secur immigr sq use bidvest loung fine decent food seat board cover quickli soon seat onboard drink serv depart time flight make short stop johannesburg passeng remain aircraft small lunch serv first leg nice crew new crew depart jnb time hour flight singapor food servic flight good seat tv option arriv singapor littl earli pretti bumpi flight transfer fine use silverkri loung coffe shower board flight bali time favorit sq aircraft depart littl late minut flight crew nice food bag deliv belt quickli great trip believ sq still best guess thing miss amen kit sq still best,Positive
2023,4,return first time sia long flight premium posit attitud whole cabin crew kind profession avail satisfi passeng request food drink economi besid suppli sleep mask sock night flight request poor ife annoy loud music whole descent arriv finger good crew but suspect last year lost someth regard qualiti famou good crew,Positive
2023,4,flight start march ask check babi stroller gate get germani food not qualiti pretti bad upon arriv inform stroller not make flight delay day wors part stroller return damag return flight april fra kul found origin seat bassinet seat chang go airport earli make sure babi bassinet frustrat us old babi also ask check gate anoth bag contain babi item big go overhead cabin per crew upon check move back side aircraft not seat book food not good well far flight crew help but not regularli offer drink not sure new standard meal serv less land crew rush meal upon arriv singapor delay bag wait check airport longer get clarif know bag inform us deliv home baggag deliv luggag damag unus wheel cave fragil sticker gone food not good,Negative
2023,4,flight delay transfer changi airport not smooth go flight april departur surabaya delay arriv changi airport could not get flight haneda flight chang narita airport chang caus longer travel time haneda home less hour but narita hour cost haneda yen but narita yen return flight april flight arriv changi airport delay could make connect flight surabaya luggag could not disappoint singapor airlin disappoint,Negative
2023,4,star allianc loung pari rather mediocr crowd upper level close no appar reason flight unev comfi seat good servic stabl decent entertain food qualiti present rather poor transit sg unev crowd loung averag food offer food short sector bkk much better flight pari singapor comfi seat good servic,Positive
2023,4,took servic drop comparison past experi sia world class hospit latest tv advertis claim sadli miss warmth friendli cheer uniqu charact person singapor airlin not no dispos wet wipe provid board plane first meal took fairli long serv meal crew would walk aisl water drink snack but not see return flight crew offer round orang juic water but no snack not offer toiletri pack whether would recommend airlin depend price point time book comparison airlin whole experi felt like regular no fuss airlin experi not offer toiletri pack,Neutral
2023,4,crew member friendli attent especi friend felt uncomfort vomit provid consider care appreci friendli attent,Positive
2023,4,not impecc servic awar time connect sell ticket one hour stopov not accept buy connect flight less hour time stopov impecc servic,Negative
2023,3,not no man counter avail economi class even hour flight no staff avail assist us staff perth airport not familiar self check kiosk issu took good hour resolv check issu long line peopl wait line us issu check via onlin kiosk staff walk around arriv hour flight juggl queue toddler baggag final print board pass lug everyth toddler cranki point wait stand queue self check baggag one time worst servic ever also captain announc no wifi flight no man counter avail economi class,Negative
2023,3,usual pleasant experi changi airport decent loung swift secur clearanc flight unev quiet good food seat entertain servic even reason fast stabl overal highli recommend usual pleasant experi changi,Positive
2023,3,not want congratul crew attent servic given us wife even ask name wah lian jeffrey vivian ying gloria sofia pleas convey best wish alway flown singapor airlin alway near futur want congratul crew,Positive
2023,3,good food great cabin crew ask see suit let us peopl left airplan platypu got champagn good food great cabin crew,Positive
2023,3,frankfurt singapor singapor airlin februari drink servic serv tray cup water juic pack mix nut instead drink trolley flight dinner serv turn ask beer dinner but told no beer onboard explain staff flight felt lot like scoot no beer onboard,Negative
2023,2,manchest singapor flight hour minut liter flew help decent seat but mainli stewardess shirin absolut delight serv friendli help but time profession disappoint issu flight food poor qualiti tasteless onward flight singapor good but food flight dread overal thought journey posit food basi alreadi book later year posit food,Positive
2023,2,not london singapor excel plane great servic fantast ife terribl food small portion manag sleep half flight singapor manila boe excel plane great servic short overnight flight fantast ife food better previou flight but still not great singapor airlin meal good use excel plane great servic,Positive
